楷書編號(網址),小篆編號,筆畫
49012,5722,22
12093,5727,22
57185,5728,22
26591,5761,22
12694,5794,22
12695,5799,22
5232,5841,22
26212,5848,22
9851,5899,22
9851,5899,22
2992,5939,22
57624,6109,22
12343,6114,22
12685,6120,22
12682,6130,22
5271,6138,22
5270,6140,22
12688,6214,22
59657,6232,22
12608,6288,22
30535,6323,22
12729,6375,22
60095,6376,22
9991,6405,22
58009,6426,22
4926,6431,22
12606,6487,22
12605,6492,22
59836,6522,22
59831,6533,22
35488,6534,22
59814,6537,22
23795,6604,22
5234,6608,22
37174,6723,22
9966,7012,22
5239,7231,22
5239,7231,22
5238,7385,22
12604,7390,22
4924,7436,22
1102,7485,22
1102,7485,22
52746,7502,22
5264,7518,22
5265,7524,22
12673,7525,22
52749,7534,22
12699,7556,22
59363,7559,22
5275,7566,22
5277,7573,22
12703,7581,22
59357,7600,22
59379,7608,22
12356,7612,22
59376,7644,22
12732,7649,22
60432,7650,22
5249,7763,22
5248,7771,22
5235,8061,22
28556,8158,22
12589,8159,22
60856,8371,22
12627,8406,22
5233,8447,22
11575,8494,22
4309,8575,22
12626,8692,22
4732,8719,22
4732,8719,22
4732,8719,22
5259,8736,22
12640,8788,22
12641,8891,22
42739,8925,22
56615,8938,22
60470,8949,22
60022,8954,22
1176,8998,22
1176,8998,22
5193,9220,22
5261,9229,22
5262,9245,22
12665,9250,22
12666,9346,22
51474,9375,22
705,9463,22
705,9463,22
12661,9531,22
12277,9557,22
53372,9626,22
5230,9720,22
37889,68,23
11131,72,23
29016,86,23
5292,99,23
12833,253,23
11941,285,23
12766,291,23
12771,403,23
46674,411,23
5302,440,23
46764,474,23
46767,577,23
5301,697,23
33410,758,23
24984,918,23
5050,972,23
5050,972,23
48065,1005,23
4674,1095,23
4674,1095,23
51054,1111,23
4088,1136,23
5305,1145,23
51092,1151,23
51076,1213,23
5306,1218,23
12844,1288,23
12847,1295,23
12846,1296,23
12845,1298,23
60313,1302,23
60310,1312,23
12782,1483,23
4034,1499,23
52268,1588,23
52256,1632,23
52130,1646,23
12783,1666,23
12783,1666,23
12587,1765,23
12797,1813,23
61367,1816,23
12796,1837,23
57757,1869,23
31576,2000,23
5304,2010,23
12761,2107,23
4279,2129,23
53073,2292,23
5041,2358,23
12818,2362,23
12825,2376,23
12824,2387,23
12560,2389,23
5018,2390,23
5018,2390,23
5018,2390,23
5018,2390,23
12816,2395,23
12819,2417,23
58697,2422,23
58684,2426,23
12814,2440,23
12830,2442,23
12827,2444,23
58680,2457,23
12823,2462,23
30769,2544,23
5318,2558,23
55753,2573,23
5317,2575,23
55757,2581,23
12942,2684,23
51475,2851,23
5296,2877,23
43863,2878,23
3175,2886,23
12762,2899,23
43921,2921,23
43925,2943,23
5295,2961,23
5294,2967,23
42011,3090,23
12786,3119,23
56445,3201,23
43114,3280,23
43115,3282,23
58020,3338,23
46771,3438,23
12751,3497,23
12750,3729,23
5341,3938,23
5341,3938,23
2420,4131,23
12749,4201,23
32030,4223,23
5290,4226,23
12837,4283,23
40032,4367,23
59572,4443,23
48857,4471,23
5293,4488,23
12843,4519,23
55579,4520,23
4269,4531,23
41208,4615,23
12760,4717,23
40754,4738,23
59694,4919,23
12734,5039,23
21083,5115,23
57752,5348,23
55762,5382,23
11908,5445,23
35747,5497,23
12842,5582,23
55398,5624,23
55369,5652,23
5311,5660,23
5310,5669,23
12802,5738,23
5285,5850,23
57633,6122,23
12799,6125,23
5315,6143,23
57644,6167,23
5313,6185,23
12800,6192,23
5314,6202,23
35496,6211,23
5323,6230,23
5219,6250,23
30487,6273,23
12759,6338,23
12841,6362,23
60111,6366,23
12840,6367,23
12839,6369,23
12756,6435,23
12836,6511,23
12835,6515,23
5324,6531,23
23795,6604,23
43908,6615,23
12738,6617,23
12743,6688,23
10480,6842,23
9377,7033,23
33105,7074,23
33094,7234,23
4240,7292,23
33114,7399,23
3525,7403,23
12785,7464,23
3346,7486,23
3346,7486,23
3346,7486,23
3346,7486,23
59389,7539,23
12804,7544,23
59407,7545,23
59404,7579,23
59409,7591,23
5321,7594,23
59414,7596,23
5320,7616,23
59067,7620,23
12570,7675,23
12511,7747,23
41783,7776,23
12746,7875,23
5288,7942,23
5287,7958,23
5289,7971,23
59570,8045,23
12742,8444,23
5298,8514,23
5299,8586,23
5297,8596,23
12764,8626,23
47750,8716,23
12774,8782,23
12773,8796,23
42745,8809,23
42743,8910,23
42731,8913,23
5303,8929,23
60026,8957,23
1178,9034,23
1178,9034,23
3409,9108,23
4615,9119,23
4615,9119,23
12794,9227,23
5308,9231,23
54218,9305,23
12791,9322,23
10864,9358,23
5307,9375,23
36586,9453,23
2434,9574,23
2434,9574,23
4093,9768,23
12865,33,24
12861,118,24
5345,206,24
46770,410,24
46803,597,24
46157,652,24
9803,879,24
48066,1002,24
48074,1024,24
48068,1033,24
4087,1127,24
53081,1170,24
5336,1268,24
12919,1286,24
60337,1292,24
60324,1299,24
60360,1305,24
5359,1324,24
24993,1435,24
5339,1486,24
4977,1654,24
5338,1680,24
5337,1684,24
12877,1699,24
12892,1832,24
11775,1849,24
11775,1849,24
57763,1858,24
57766,1868,24
56959,1887,24
12863,2101,24
60170,2223,24
5353,2285,24
4411,2352,24
12888,2354,24
12913,2375,24
5354,2401,24
12912,2418,24
12905,2447,24
12906,2456,24
12895,2567,24
12934,2927,24
12916,3071,24
12875,3161,24
12334,3215,24
11926,3275,24
5332,3289,24
56916,3376,24
3880,3739,24
30005,3783,24
30005,3783,24
5341,3938,24
5341,3938,24
10289,3996,24
50382,4134,24
11040,4273,24
5078,4622,24
40757,4716,24
42987,4792,24
5333,4822,24
12477,5238,24
49520,5480,24
55445,5576,24
55440,5635,24
5350,5699,24
57204,5701,24
57203,5707,24
55993,5800,24
55997,5803,24
5351,5808,24
38399,6016,24
12799,6125,24
5349,6173,24
35496,6211,24
12915,6243,24
21469,6264,24
58009,6426,24
36310,6451,24
59848,6541,24
11462,6638,24
10480,6842,24
3901,7006,24
33125,7065,24
12857,7338,24
12858,7358,24
33122,7426,24
5348,7437,24
5124,7494,24
5346,7535,24
59137,7539,24
12897,7555,24
12898,7576,24
59410,7599,24
59446,7614,24
12900,7618,24
5356,7677,24
5355,7679,24
12316,7701,24
12850,8196,24
28402,8275,24
39249,8406,24
35867,8467,24
12868,8627,24
47765,8675,24
12872,8760,24
12874,8870,24
59465,8872,24
5334,8900,24
42780,8909,24
5335,8918,24
42773,8922,24
5175,8923,24
60028,8960,24
5357,8963,24
54241,9240,24
5343,9274,24
48501,9489,24
2434,9574,24
2434,9574,24
21623,9651,24
3339,9664,24
3339,9664,24
5342,9759,24
48868,9777,24
12884,9791,24
5190,9799,24
48865,9806,24
12945,290,25
46813,355,25
4326,479,25
47987,996,25
48072,1010,25
48070,1045,25
60350,1284,25
12979,1285,25
12980,1289,25
12581,1291,25
60360,1305,25
60348,1307,25
12977,1316,25
60347,1318,25
60345,1320,25
12955,1334,25
5367,1350,25
50068,1368,25
49936,1410,25
60452,1424,25
52284,1629,25
52285,1649,25
12952,1653,25
52289,1670,25
12951,1674,25
5368,1780,25
54954,1789,25
43943,1800,25
27783,1861,25
56962,1883,25
12931,2111,25
12972,2360,25
12971,2374,25
58645,2390,25
58802,2416,25
5373,2566,25
12941,2642,25
12942,2684,25
51477,2814,25
12950,2838,25
43945,2901,25
12935,2922,25
12934,2927,25
20386,2927,25
43955,2991,25
59977,3069,25
12963,3213,25
10525,3628,25
12924,3673,25
12925,3763,25
12927,3770,25
12936,3848,25
5228,3885,25
40043,4428,25
4880,4452,25
45369,4487,25
3437,4664,25
3437,4664,25
40676,4740,25
12947,5248,25
12476,5272,25
5366,5456,25
49525,5467,25
35749,5540,25
5371,5575,25
12962,5650,25
57146,5702,25
57216,5705,25
57212,5712,25
5374,5722,25
12933,6002,25
51309,6097,25
5323,6230,25
59675,6251,25
60123,6358,25
36541,6430,25
5161,6434,25
10591,6458,25
59870,6508,25
12974,6530,25
23797,6602,25
5239,7231,25
5239,7231,25
11736,7487,25
11736,7487,25
52780,7499,25
12965,7565,25
59443,7574,25
12964,7578,25
5320,7616,25
3531,7645,25
3531,7645,25
54639,7723,25
54640,7732,25
12938,8505,25
47770,8539,25
47766,8556,25
12937,8593,25
3981,8734,25
3981,8734,25
5365,8886,25
42800,8911,25
60030,8951,25
12975,8956,25
2031,9000,25
2031,9000,25
22436,9167,25
5369,9235,25
12958,9268,25
12959,9318,25
12956,9336,25
12923,9430,25
44053,9686,25
61427,28,26
11131,72,26
46821,643,26
4088,1136,26
51092,1151,26
60361,1280,26
60367,1287,26
50071,1400,26
60452,1424,26
13001,1427,26
5380,1841,26
54882,1842,26
57772,1861,26
57771,1866,26
13036,1886,26
11113,2165,26
5353,2285,26
27396,2311,26
58824,2381,26
58645,2390,26
12997,2399,26
58836,2415,26
58829,2438,26
58834,2447,26
12998,2464,26
12998,2464,26
55749,2569,26
63792,2842,26
12983,2923,26
43955,2991,26
58005,3335,26
5255,3954,26
45373,4496,26
3436,4662,26
42987,4792,26
11976,5281,26
44736,5323,26
49528,5448,26
3890,5525,26
3890,5525,26
55452,5609,26
57177,5720,26
57221,5723,26
35511,6078,26
12992,6131,26
5382,6136,26
5381,6212,26
12999,6510,26
59874,6523,26
23797,6602,26
59329,7571,26
12994,7605,26
12570,7675,26
20396,8386,26
9628,8928,26
9628,8928,26
5357,8963,26
4615,9119,26
4615,9119,26
12988,9249,26
12989,9384,26
54266,9408,26
61249,9493,26
2434,9574,26
2434,9574,26
12987,9763,26
46823,9813,26
37897,51,27
46836,316,27
46803,597,27
48075,1034,27
12845,1298,27
13011,1389,27
60459,1425,27
5384,1718,27
55022,1833,27
57774,1862,27
58848,2369,27
58857,2417,27
13023,2420,27
5393,3087,27
13005,3104,27
12678,3191,27
13017,3206,27
56924,3379,27
45375,3379,27
5228,3885,27
20456,4329,27
5128,4451,27
45293,4468,27
43961,5456,27
56799,5673,27
13010,6088,27
13019,6152,27
13021,6194,27
59880,6513,27
5392,6529,27
13003,7453,27
59504,7590,27
54646,7738,27
11618,8768,27
42810,8905,27
13007,8906,27
13008,8907,27
42799,8914,27
5125,8934,27
60036,8955,27
54280,9255,27
5387,9321,27
5388,9371,27
48515,9523,27
12284,9772,27
12240,249,28
46839,268,28
46843,366,28
55024,1400,28
52300,1706,28
55026,1808,28
4338,1853,28
4338,1853,28
57778,1868,28
56963,1888,28
2905,2356,28
2905,2356,28
5395,2460,28
5393,3087,28
42012,3114,28
26596,3183,28
4539,3328,28
4539,3328,28
4539,3328,28
50382,4134,28
1696,4330,28
1696,4330,28
5207,6123,28
13034,6142,28
59683,6248,28
2680,6452,28
2680,6452,28
59882,6507,28
13026,6791,28
5239,7231,28
5239,7231,28
20389,8397,28
57777,8411,28
42818,8779,28
42814,8926,28
42811,8927,28
5394,9293,28
13033,9299,28
12287,9402,28
9071,9509,28
9071,9509,28
13032,9515,28
2519,9725,28
2519,9725,28
12026,9779,28
13039,246,29
5337,1684,29
13040,1728,29
23530,1771,29
23530,1771,29
5396,1778,29
57780,1863,29
12997,2399,29
58871,2446,29
13043,3339,29
5398,3830,29
40771,4707,29
5397,6111,29
57700,6211,29
5348,7437,29
1552,7454,29
1552,7454,29
59523,7631,29
42819,8921,29
12291,9347,29
2519,9725,29
2519,9725,29
61427,28,30
12980,1289,30
57782,1867,30
5400,2359,30
5018,2390,30
5018,2390,30
5018,2390,30
5018,2390,30
58857,2417,30
12619,2936,30
12619,2936,30
44159,3162,30
39258,3438,30
13045,6218,30
59530,7555,30
13046,7572,30
57783,1854,31
12814,2440,31
12682,6130,31
57700,6211,31
47782,8675,31
60405,1310,32
12797,1813,32
53091,2355,32
12449,3693,32
12449,3693,32
5401,5659,32
3346,7486,32
3346,7486,32
3346,7486,32
3346,7486,32
12054,7520,32
59535,7558,32
59404,7579,32
60443,7651,32
42743,8910,32
53451,9665,32
12320,1782,33
2747,4331,33
2747,4331,33
59536,7640,33
60444,7648,33
3339,9664,33
3339,9664,33
57705,3562,34
13051,1293,35
12998,2464,36
12998,2464,36
3408,6255,36
3408,6255,36
46850,607,37
57786,1864,37
55033,1808,38
5251,5246,38
5251,5246,38
52801,7491,38
12783,1666,39
12783,1666,39
3408,6255,39
3408,6255,39
3346,7486,40
3346,7486,40
3346,7486,40
3346,7486,40
